lon;lat
-49,290037;-28,841371
-43,61458;-19,35137
-43,61458;-19,35137
-43,59969;-19,37443
-53,280556;-26,640555
-48,815758;-28,445398
-43,715833;-18,411667
-43,717222;-18,411389
-43,717222;-18,411389
-43,716111;-18,413056
-60,888603;-2,571434
-36,66;-5,76
-40,86;-9,54
-36,12;-5,58
-36,57;-6,12
-40,14;-9,18
-36,48;-5,399722
-36,84;-6,12
-37,02;-5,94
-41,010833;-6,976111
-43,391111;-20,165556
-53,280556;-26,640556
-41,600278;-21,793889
-60,890378;-2,569443
-47,81084;-15,796793
-37,312688;-5,870547
-43,131905;-22,904718
-54,598055;-20,459167
-43,716111;-18,412222
-43,716111;-18,410833
-38,52;-9,18
-37,74;-9,54
-41,76;-5,04
-41,76;-5,94
-41,76;-6,12
-37,38;-10,08
-38,52;-10,26
-41,94;-6,3
-37,02;-9,72
-44,34;-9,36
-43,236389;-22,911944
-43,413056;-17,815833
-38,966317;-12,204992
-61,03576;-2,447977
-41,4;-4,68
-36,48;-10,98
-39,42;-10,98
-36,48;-10,98
-41,58;-4,86
-41,58;-5,04
-41,76;-5,58
-36,3;-10,44
-38,61;-10,35
-41,4;-5,04
-41,76;-4,86
-47,636917;-22,715938
-40,579936;-19,480879
-40,091389;-3,711111
-42,400833;-6,803056
-47,824822;-16,421525
-48,425695;-27,590152
-47,809999;-15,796554
-43,556113;-23,024778
-55,81;-15,556111
-52,566227;-26,453933
-46,987059;-22,839054
-56,140599;-19,562832
-47,941361;-15,779641
-40,983333;-16,395555
-40,982778;-16,393055
-40,9775;-16,388611
-36,944722;-5,5825
-36,299722;-4,32
-41,849722;-3,6
-36,12;-4,32
-36,48;-3,96
-48,85521;-16,100125
-41,350556;-21,77
-43,223243;-22,896695
-47,809331;-15,79684
-43,905401;-19,948881
-43,677806;-19,597099
-47,994945;-15,903492
-56,400184;-16,462621
-48,30293;-18,985911
-48,439793;-22,838899
-47,810107;-15,796742
-55,786531;-15,358973
-41,030652;-20,398634
-48,439793;-22,838899
-48,439793;-22,838899
-45,031575;-22,546022
-46,325645;-14,153394
-49,428889;-7,986944
-56,670532;-16,428027
-55,541903;-18,229886
-42,609447;-20,315504
-46,93263;-22,730242
-54,552135;-20,414989
-46,605338;-23,595133
-46,878005;-21,544994
-44,627462;-14,223985
-43,005833;-6,775833
-48,763363;-15,841733
-40,070009;-19,151904
-56,599287;-20,128328
-42,042302;-20,962874
-46,907143;-22,744066
-56,621751;-16,376752
-47,809437;-15,795787
-47,598375;-15,461958
-56,690919;-16,485563
-56,684118;-16,493692
-50,867397;-29,347572
-43,967108;-19,869412
-48,763395;-15,841708
-41,179675;-20,992983
-48,13143;-15,771542
-47,925039;-15,783672
-48,4568;-22,941015
-43,994228;-19,912595
-50,060669;-6,061619
-56,617897;-16,378916
-47,772512;-16,111717
-40,604167;-19,931667
-45,807778;-23,671389
-41,728611;-20,881389
-57,025354;-19,577083
-57,260714;-15,774728
-54,577452;-20,456453
-55,82949;-15,405121
-46,658555;-23,591293
-35,208664;-5,85693
-38,753608;-6,935819
-38,404673;-6,615369
-46,410833;-20,261111
-43,864722;-20,446944
-56,277298;-19,962822
-47,88541;-15,743005
-43,449026;-22,901224
-55,958584;-20,110462
-56,151006;-19,58392
-53,683889;-18,138611
-55,331821;-29,036067
-47,856783;-15,673043
-43,450297;-22,903763
-54,612222;-20,498889
-48,885925;-28,489843
-41,017222;-11,605833
-51,811666;-20,953888
-48,123611;-15,511667
-48,924167;-25,448333
-51,811667;-20,953889
-48,924167;-25,448333
-40,944722;-4,939444
-46,463102;-23,86336
-44,635723;-13,342554
-42,526536;-11,443993
-42,593369;-11,56898
-42,656304;-11,302588
-42,457078;-22,829874
-43,217702;-22,975535
-46,69443;-23,532319
-41,173326;-9,399005
-54,566944;-25,500833
-61,817778;-8,665833
-48,84111;-25,14667
-43,959167;-20,283056
-39,100833;-11,982222
-55,932102;-9,597495
-40,885125;-20,249421
-43,850131;-19,769838
-56,709167;-17,2825
-38,557833;-3,793722
-36,515556;-7,095833
-42,681922;-11,421761
-42,376259;-11,389088
-42,54388;-11,495446
-42,68402;-11,433001
-42,495812;-11,557139
-48,978242;-25,386853
-46,29943;-23,982212
-38,884413;-6,763082
-38,884413;-6,763082
-37,046485;-5,564919
-37,046386;-5,564928
-38,711287;-3,901405
-43,447338;-22,90288
-48,876389;-26,272778
-47,488889;-23,521667
-43,289444;-11,241111
-42,3125;-22,506667
-35,733889;-9,648056
-35,733889;-9,648056
-42,510198;-11,433147
-48,878479;-21,56341
-40,373889;-17,250833
-42,61;-10,864167
-41,431944;-10,752222
-40,542778;-9,602778
-43,289444;-11,241111
-54,178182;-2,015952
-35,733889;-9,648056
-47,313254;-22,780781
-46,527959;-21,35003
-55,516441;-11,845298
-44,87812;-16,221167
-54,689847;-20,460392
-37,10585;-5,374172
-40,778463;-18,911696
-40,722711;-18,921424
-41,017222;-11,605833
