"x","y","lon","lat","1.agemean","10.ai","11.pet","12.dust_dep","13.seasalt_dep","14.distance","15.volc_dep","16.fire_dep","17.fossilfuels_dep","18.clay","19.ph","2.agemin","20.cec","21.bulk","22.ocs","23.sw","24.w0010","25.w1500","26.w0033","27.w0010_30","28.wetland","29.soc","3.agemax","30.ocd","31.nitrogen","32.vapor","33.solar","34.tmin","35.tmax","36.wind","37.evi","38.ndvi","39.nir","4.basement_age","40.mir","41.PsnNet","42.gpp","43.npp","44.Lai","45.lst_day","46.lst_night","47.et","48.density","49.bio_1","5.gum","50.bio_2","51.bio_3","52.bio_4","53.bio_5","54.bio_6","55.bio_7","56.bio_8","57.bio_9","58.bio_10","59.bio_11","6.bouger","60.bio_12","61.bio_13","62.bio_14","63.bio_15","64.bio_16","65.bio_17","66.bio_18","67.bio_19","68.hurs_mean","69.hurs_max","7.elevation","70.hurs_min","71.vpd_mean","72.vpd_max","73.vpd_min","74.porosity","75.isorix","76.rh","8.mat","9.map"
-51.467476,-27.160236,-51.467476,-27.160236,122.550003051758,13214.8800609769,1298.6742573835,9.65960048935456e-13,5.65173745246695e-11,277.467952896198,4.07406449993122e-13,1.7543682406321e-12,1.49185028235866e-12,508.139624125101,5.15418438095828,99.5999984741211,184.322731890827,96.8236950390301,81.6795083725031,0.36520424907872,384.621677724052,240.916858206861,310.362168059346,367.582526964044,69.104709139369,306.260070583948,145.5,368.884244761481,293.498967078981,1.5785086236342,14815.1478332017,11.6578476817306,23.3438154403541,2.20252368527652,0.454722914238439,0.762031301230754,0.292422776773527,541,0.0748557324136717,1998.3288786523,2519.86803156843,2051.29260918903,2.39706133693425,23.4287565820578,14.5638365951836,1165.38623590605,NA,17.581206079297,0,11.6590056661556,55.2754926607881,343.505337973696,27.8486850888898,6.75610377625771,21.0925802233352,15.9650217897482,15.1597328592145,21.682411526413,13.3483160546094,57.3362057228049,1719.97645887908,197.772823007071,101.047160192661,22.035254015452,530.870739253097,368.601168403343,457.02046434326,391.739077686645,62.1118050824453,63.5142049262814,649.167078984679,60.6789628551559,0.832570526398887,1.05719108830639,0.589809628407957,0.0900000035762787,-5.57638903709125,73.0839846689889,17.5277944121404,1818.75348687804
-44.962072,-23.202768,-44.962072,-23.202768,755.5,14416.8900862776,1140.60979543934,7.36883724110805e-13,1.28326293306914e-10,15.8110193571483,7.22359031874383e-14,4.59317976109045e-13,1.34969222255024e-12,303.243780654895,4.93878347431678,542,139.972719080245,111.161707783644,69.3882608062959,0.329616337793743,381.911256911707,161.866839949207,326.41918142256,378.769247522697,122.180447942982,278.881936245634,1000,363.973669374532,292.900486595961,1.54008628496814,14559.9481081938,10.008396214291,21.4021909120937,2.56382854525916,0.429781986910833,0.752654199486694,0.275229783089913,610,0.0762365838531132,2271.66480666328,3032.64329421174,2047.5588862496,3.59206881765358,23.089127486662,12.6451349423324,1271.62700217066,NA,15.8139777984452,0,11.3906031523568,57.4810967951286,260.306312627543,24.8054838327435,4.98892872009491,19.8165544688492,18.8302174818637,12.4921005539074,18.9033740685577,12.4921005539074,93.7336611195527,1644.59600582536,261.326939078415,34.0033297125755,64.7753395887041,766.018262020928,129.26628029319,719.907399116271,129.26628029319,65.8160862819459,68.9139781467381,1177.78237247294,60.5828508775809,0.681751499770022,0.789947273292067,0.630504453947528,0.00999999977648258,-5.307552650913,79.0460586988601,15.8033358827494,1639.47787610159
-43.826568,-19.904555,-43.826568,-19.904555,2757.21357997895,10451.4853588152,1388.08508513196,8.74986261781897e-13,7.42366026698958e-11,316.769881451923,4.59618939702408e-14,3.2282501664723e-13,1.08733861304002e-12,310.690636783499,5.30354937684968,2596.36884618276,138.763965746949,127.623417154957,54.8730007779112,0.308790612532541,392.200695806441,177.591248353918,288.204456452916,382.117849793344,39.530934308561,238.400637052673,2918.05864720382,269.688784618226,187.83147313689,1.8647326365286,15384.2365926147,14.8715755650309,26.8341935115389,1.32610360866544,0.297180624300636,0.543801243398576,0.241932937988923,1900,0.117698404251185,1521.11733526366,1824.10402925312,1750.61356202347,1.38972731372145,26.991987130619,17.1628310699025,910.522532346661,NA,20.935305918601,0,11.983130991527,67.5448685995408,189.255337653329,28.8166656002109,11.0748327208215,17.7418329428645,22.3938056985167,18.3376743560365,22.8969623079786,18.3376743560365,78.2940551215268,1450.35030019404,310.395383918225,12.4360267156851,87.7000718441166,808.712270393016,40.4659358612794,614.357609687918,40.4659358612794,59.9566385937736,63.7563794022271,789.994413222057,56.0145896771009,1.02800482685143,1.1671479961004,0.867507959318048,0.00999999977648258,-4.7498198213662,70.7044522648881,20.9317996833838,1392.94181411337
-44.197486,-19.869844,-44.197486,-19.869844,3000,10556.7497831947,1414.84270670992,8.66590416343457e-13,6.49579657242314e-11,331.86193391984,4.42817910227596e-14,3.28455451428312e-13,1.1434201273054e-12,384.250013982232,5.31232923997104,2800,116.589480092718,122.981430778684,49.835415847074,0.279472642041921,364.782706510747,178.038874342525,276.069403615709,364.733297234541,37.8863193575338,201.031060137416,3200,253.613756049942,173.122575761381,1.8216832131449,15669.3579742927,14.523155677739,26.7144143957888,1.36580761262578,0.395898066697743,0.641562838489396,0.29619469502311,1900,0.104530145760532,1558.73726782065,2047.78378840253,1937.9978209548,1.8346075628026,26.9785153645003,16.5629298058667,998.392388558252,NA,20.6521635024424,0,12.1726144704644,69.186774905489,183.63147697471,28.3226290787518,10.7285857405891,17.5940427349935,22.0396161469725,18.128134334252,22.4974433945896,18.128134334252,59.2795444776854,1495.01304123825,316.141224746723,13.2966511025797,88.0648997116344,844.819424382332,44.8937707807116,629.813507582336,44.8937707807116,59.3223965056952,63.820450572054,865.293657711203,54.6140000479677,1.01829218473321,1.14484069388907,0.859593625982118,0.00999999977648258,-4.74374872157287,69.8216120170263,20.6624984448463,1371.7532007802
-43.879536,-19.923413,-43.879536,-19.923413,2309.89152839994,11178.9477291411,1384.42311912022,8.73769880966426e-13,7.30464562120196e-11,316.140322042911,4.60857762697557e-14,3.25190748485468e-13,1.10250139744348e-12,340.281884562295,5.27838163918211,2199.30984432701,138.889216769752,125.707744143372,56.0840132768313,0.311699324409925,395.57768929041,175.06442138331,295.846252115932,386.195432490926,39.2049381788197,247.720474720131,2420.4733050343,279.453475875786,181.028257958661,1.80066832025249,15294.6128663972,14.4500981428536,26.3875509238615,1.39009619928718,0.291555177530467,0.49091007572439,0.262955497006767,1900,0.145398815643045,1116.83517955972,1381.42054331472,1957.00232553221,1.42527663707733,28.3153650965133,18.0908249738959,821.871660211915,NA,20.1765185612423,0,11.8713035981814,68.5188757709139,179.311120743548,27.8927307021688,10.5671575049743,17.3255731459289,21.5626817520814,17.7176116430777,22.0451555934452,17.7176116430777,67.2228805375234,1552.60224595905,327.674984862918,14.2870049508936,87.038364353516,863.36071177973,45.5173621644104,660.928368130072,45.5173621644104,61.0156410707456,65.8684642704237,970.347261489365,56.3393906326313,0.925621355689792,1.04195572893217,0.796676455882505,0.00999999977648258,-4.74627040298344,70.0107061024807,20.2110344946203,1462.18345650228
-43.998936,-19.862102,-43.998936,-19.862102,3000,10323.8749510527,1439.11700264945,8.70484463116322e-13,6.98825640951693e-11,326.129702032374,4.48651996991173e-14,3.23968982608971e-13,1.10534676492799e-12,NA,NA,2800,NA,NA,NA,0.314353179999914,370.868255615234,151.380004882812,266.153533935547,366.464538574219,38.893438664373,239.485870361328,3200,264.325439453125,173.502380371094,1.85538521586661,15468.0070724847,15.0988088396072,27.5777695020385,1.33758157020122,0.304522471281682,0.489653987430441,0.274639758549823,1900,0.137650810162764,1144.26730489444,1476.19615953533,1877.88891671968,1.1500458030539,28.8138588051377,18.6981887124394,785.731577496014,NA,21.430209397979,0,12.5122193208818,69.0361430329929,187.118215477936,29.5777475294527,11.4535117810308,18.1242353296149,22.8834411934648,18.8792971368196,23.3518551411924,18.8792971368196,66.3615713647595,1485.86185872132,312.033918355443,12.0655197600302,87.4514014449993,830.442157478207,43.5424231703232,629.061969799225,43.5424231703232,59.470192715988,64.096953640586,825.169377364557,54.7489127356054,1.03543501158566,1.16036344294399,0.878517453360582,0.00999999977648258,-4.71887006315696,69.8008210772453,21.4178987124466,1392.86103998355
-40.814531,-5.087558,-40.814531,-5.087558,2175,4387.4209745268,1790.44617549107,4.77659171386805e-11,9.07479793054362e-11,237.077504969056,1.0537222913161e-14,2.71032424035561e-13,7.09686365668568e-13,195.909882221404,6.01484962388798,2050,149.07197044555,136.881764976008,24.2275099756167,0.199312320374074,349.318435753346,104.391896958695,258.363120977729,336.362555775716,49.2222656796982,93.630155278571,2300,172.972357788738,97.7316111249042,2.21804135006439,17485.9272796139,20.4488060708721,31.3196069431552,1.52947583362497,0.332534061963126,0.526711861677135,0.291733105504394,540,0.160508473932857,1038.31003024571,1574.27884985075,1041.28896142471,1.2920403560612,34.8373261464194,23.1763453033264,893.546150465013,NA,25.9226928576143,0,10.8934032678795,75.6486353063144,96.2838183106128,33.2842767735444,18.884277231017,14.3999997149441,25.3514399051885,26.265507135269,27.1124280358891,24.9679619619537,108.831962435943,784.344957699311,218.67229127236,2,115.542638677285,538.273568681074,7.03516534276929,56.1344148204248,105.663913836258,54.9453135160842,62.7633172442146,274.347278422235,49.3608591887922,1.70648639488008,2.08585720478332,1.2894878646298,0.00999999977648258,-2.09497558724914,64.1711385462603,25.9058048976841,760.403608591592
-40.834891,-5.130059,-40.834891,-5.130059,601.985179563269,4493.62327621336,1789.94101710513,4.71756574933636e-11,9.04630935320581e-11,241.245157610469,1.04791165643131e-14,2.69800609512537e-13,7.11093546107442e-13,213.020914591573,5.99720847873305,557.170318920645,149.654862727664,136.315133923354,22.4452069904056,0.205688506919012,344.070904728222,102.835642826458,262.663837922373,337.397104637362,45.1071359126822,91.7367243486181,646.800040205891,174.100030103911,97.7451240911787,2.20544391944794,17567.6567610356,20.3644575015076,31.0587860288709,1.52183228507767,0.299208289687009,0.476053825898779,0.283324538680352,540,0.185376458266194,957.005890023204,1406.85077645451,1134.53484202893,1.10784416124259,34.342365902166,23.483272825533,793.813290651789,NA,25.7571435969613,0,10.709696043415,75.8949684813625,94.2208169677987,32.9685198606867,18.8571310419965,14.1113884892183,25.2254713420811,26.0936843935216,26.9221028384178,24.8053846137021,114.667706705892,804.448867970274,222.882621796391,2,114.383803764781,549.016312147593,7.97502010969229,58.198390195958,108.409842844654,55.5323824843653,64.3484764230777,286.427417954029,49.2675781745796,1.67956737099601,2.07912655133683,1.23002805225544,0.00999999977648258,-2.14235812035689,63.9345361182532,25.7638531592536,767.565353736933
-53.626048,-29.74597,-53.626048,-29.74597,107.011740471525,11328.6155516256,1447.95528194294,1.10051392591815e-12,4.98207174952309e-11,226.086423616286,5.41405999197982e-13,1.71035896476632e-12,1.13146560486176e-12,317.784695629874,5.27466910833976,105.713960246486,198.056989503526,120.866284050676,49.6124612788186,0.303656323662856,371.5940775495,144.404570870089,292.475933132418,346.67945010804,220.698040339864,187.882656180064,108.309520858375,244.948986611189,185.954651953998,1.76493383566497,15033.6812350558,14.7690223165359,25.1924237852804,2.54543839405866,0.36590743343356,0.617655204461957,0.272047229186675,1724.44552114829,0.105250990544099,1148.11475831127,1574.4180896871,1907.19333392601,1.47231281292541,24.5083460790008,15.2287128666782,791.688974468917,NA,20.0331331749302,0.736239528975259,10.4643435917295,50.0405312837028,401.603118021972,30.7999992370605,9.88824191840718,20.911756645385,24.058655378534,17.3031165050155,24.7829688027699,15.173535586366,134.999647436544,1640.454589754,148.15600422459,125.685366075893,5.45831053287902,421.490761969497,397.579990258893,405.108617197655,413.278148925992,62.8298271719956,65.6439320628815,67.4329358065307,59.1562617169956,0.872687414840379,1.24591605011824,0.548751627880415,0.0190494901908,-5.13030618562563,71.2107061945512,20.0250596309835,1625.45547022522
-49.0443,-28.204217,-49.0443,-28.204217,585.950637162333,12280.5742309238,1217.08663301477,8.79507095408504e-13,1.72832532108049e-10,20.902908322271,3.28802480326284e-13,1.29413506924735e-12,1.17170413402283e-12,422.002226608714,4.94888393787579,541.956318281797,185.729550286141,105.732697253922,54.4627032119589,0.323571872541152,389.710501839574,188.23834444143,317.273438862613,375.107665288629,171.072257044826,261.835962061566,629.94547523129,289.097835966917,195.772297521915,1.80740996185673,14042.7304742174,14.1230242025974,23.5725747836321,2.88919110458676,0.489363705784243,0.743146910689463,0.336322763857465,546,0.0904846656781666,1817.72533389263,2487.34491419071,2119.18890552319,2.16030062285034,24.3912415620314,14.6149382575077,1078.4639772962,NA,18.9781607877744,5.00104979045411e-05,9.48287186417978,51.9422155525929,312.544387353407,27.8411279008806,9.58437359621828,18.2567536572114,22.8532736359851,15.7587980857713,22.8532736359851,15.1787657764161,93.0256145461473,1494.1678321608,185.465651461131,82.0774609545339,26.7740349924474,518.594720862919,267.620944377145,518.594720862919,284.03942163656,64.6222798049959,66.4674649223254,246.830786242092,62.8045022831348,0.805564985907322,0.985538559816374,0.614836333713463,0.00999999977648258,-4.7783231502431,79.399708284749,18.9462355251476,1503.88577383687
